week,factor,priority,budget,policy,allocated,shortfall,leftover,loss,coverage,unused,expected_loss
2011-10-31,0.75,0.8,8449,hindsight,8449,6686,0,5348.8,0.5582424843078956,0,7425.7307692307695
2011-10-31,0.75,0.95,8449,scenario,8449,8681,1995,8346.7,0.42642880740006606,0,3766.028846153846
2011-10-31,0.75,0.95,8449,mean,8449,8125,1439,7790.7,0.4631648496861579,0,4097.6057692307695
2011-10-31,0.75,0.95,8449,seasonal,8449,10870,4184,10535.7,0.2817971589032045,0,6505.336538461538
2011-10-31,0.75,0.95,8449,equal,8449,9700,3014,9365.7,0.3591014205483978,0,5038.6057692307695
2011-10-31,0.75,0.95,8449,hindsight,8449,6686,0,6351.7,0.5582424843078956,0,7730.951923076923
2011-10-31,1.0,0.5,11266,scenario,7319,9225,1409,5317.0,0.3904856293359762,3947,2823.7884615384614
2011-10-31,1.0,0.5,11266,mean,11265,7012,3142,5077.0,0.5367030062768418,1,3613.75
2011-10-31,1.0,0.5,11266,seasonal,11266,10001,6132,8066.5,0.339213742979848,0,6286.403846153846
2011-10-31,1.0,0.5,11266,equal,11265,8642,4772,6707.0,0.4290056161215725,1,4471.25
2011-10-31,1.0,0.5,11266,hindsight,11266,3869,0,1934.5,0.7443673604228609,0,6434.596153846154
2011-10-31,1.0,0.8,11266,scenario,11266,7614,3745,6840.2,0.4969276511397423,0,2977.476923076923
2011-10-31,1.0,0.8,11266,mean,11265,7012,3142,6238.0,0.5367030062768418,1,3379.392307692308
2011-10-31,1.0,0.8,11266,seasonal,11266,10001,6132,9227.2,0.339213742979848,0,6051.746153846154
2011-10-31,1.0,0.8,11266,equal,11265,8642,4772,7868.0,0.4290056161215725,1,4236.892307692307
2011-10-31,1.0,0.8,11266,hindsight,11266,3869,0,3095.2,0.7443673604228609,0,6199.9384615384615
2011-10-31,1.0,0.95,11266,scenario,11266,7614,3745,7420.55,0.4969276511397423,0,2860.148076923077
2011-10-31,1.0,0.95,11266,mean,11265,7012,3142,6818.5,0.5367030062768418,1,3262.2134615384616
2011-10-31,1.0,0.95,11266,seasonal,11266,10001,6132,9807.55,0.339213742979848,0,5934.417307692308
2011-10-31,1.0,0.95,11266,equal,11265,8642,4772,8448.5,0.4290056161215725,1,4119.713461538461
2011-10-31,1.0,0.95,11266,hindsight,11266,3869,0,3675.55,0.7443673604228609,0,6082.609615384616
2011-10-31,1.25,0.5,14082,scenario,7319,9225,1409,5317.0,0.3904856293359762,6763,2823.7884615384614
2011-10-31,1.25,0.5,14082,mean,11265,7012,3142,5077.0,0.5367030062768418,2817,3613.75
2011-10-31,1.25,0.5,14082,seasonal,14082,9264,8211,8737.5,0.3879088206144698,0,7073.173076923077
2011-10-31,1.25,0.5,14082,equal,11265,8642,4772,6707.0,0.4290056161215725,2817,4471.25
2011-10-31,1.25,0.5,14082,hindsight,14082,1053,0,526.5,0.930426164519326,0,5901.057692307692
2011-10-31,1.25,0.8,14082,scenario,13866,6687,5418,6433.2,0.5581764122893954,216,2821.4
2011-10-31,1.25,0.8,14082,mean,11265,7012,3142,6238.0,0.5367030062768418,2817,3379.392307692308
2011-10-31,1.25,0.8,14082,seasonal,14082,9264,8211,9053.4,0.3879088206144698,0,5993.715384615384
2011-10-31,1.25,0.8,14082,equal,11265,8642,4772,7868.0,0.4290056161215725,2817,4236.892307692307
2011-10-31,1.25,0.8,14082,hindsight,14082,1053,0,842.4,0.930426164519326,0,4821.6
2011-10-31,1.25,0.95,14082,scenario,14082,6609,5556,6556.35,0.5633300297324083,0,2283.3326923076925
2011-10-31,1.25,0.95,14082,mean,11265,7012,3142,6818.5,0.5367030062768418,2817,3262.2134615384616
2011-10-31,1.25,0.95,14082,seasonal,14082,9264,8211,9211.35,0.3879088206144698,0,5453.986538461539
2011-10-31,1.25,0.95,14082,equal,11265,8642,4772,8448.5,0.4290056161215725,2817,4119.713461538461
2011-10-31,1.25,0.95,14082,hindsight,14082,1053,0,1000.35,0.930426164519326,0,4281.871153846154
2011-11-07,0.5,0.5,5984,scenario,5984,10530,349,5439.5,0.3485926384163316,0,2972.923076923077
2011-11-07,0.5,0.5,5984,mean,5984,10674,493,5583.5,0.33968450355706775,0,3361.769230769231
2011-11-07,0.5,0.5,5984,seasonal,5984,10626,445,5535.5,0.342653881843489,0,3965.730769230769
2011-11-07,0.5,0.5,5984,equal,5984,11825,1644,6734.5,0.2684812867305908,0,4126.692307692308
2011-11-07,0.5,0.5,5984,hindsight,5984,10181,0,5090.5,0.37018249304051964,0,5669.884615384615
2011-11-07,0.5,0.8,5984,scenario,5984,10530,349,8493.8,0.3485926384163316,0,4357.930769230769
2011-11-07,0.5,0.8,5984,mean,5984,10674,493,8637.8,0.33968450355706775,0,4746.776923076923
2011-11-07,0.5,0.8,5984,seasonal,5984,10626,445,8589.8,0.342653881843489,0,5350.738461538462
2011-11-07,0.5,0.8,5984,equal,5984,11825,1644,9788.8,0.2684812867305908,0,5511.7
2011-11-07,0.5,0.8,5984,hindsight,5984,10181,0,8144.8,0.37018249304051964,0,7054.892307692307
2011-11-07,0.5,0.95,5984,scenario,5984,10530,349,10020.95,0.3485926384163316,0,5050.434615384615
2011-11-07,0.5,0.95,5984,mean,5984,10674,493,10164.95,0.33968450355706775,0,5439.280769230769
2011-11-07,0.5,0.95,5984,seasonal,5984,10626,445,10116.95,0.342653881843489,0,6043.242307692308
2011-11-07,0.5,0.95,5984,equal,5984,11825,1644,11315.95,0.2684812867305908,0,6204.203846153846
2011-11-07,0.5,0.95,5984,hindsight,5984,10181,0,9671.95,0.37018249304051964,0,7747.3961538461535
2011-11-07,0.75,0.5,8975,scenario,7266,9592,693,5142.5,0.4066192390968141,1709,2873.1923076923076
2011-11-07,0.75,0.5,8975,mean,8975,8351,1161,4756.0,0.48339004021033094,0,3295.269230769231
2011-11-07,0.75,0.5,8975,seasonal,8975,8219,1029,4624.0,0.4915558304979895,0,4191.7692307692305
2011-11-07,0.75,0.5,8975,equal,8975,10394,3204,6799.0,0.35700587689452523,0,4236.423076923077
2011-11-07,0.75,0.5,8975,hindsight,8975,7190,0,3595.0,0.5552118775131457,0,5842.807692307692
2011-11-07,0.75,0.8,8975,scenario,8975,8755,1565,7317.0,0.4583977729662852,0,3428.2846153846153
2011-11-07,0.75,0.8,8975,mean,8975,8351,1161,6913.0,0.48339004021033094,0,3782.976923076923
2011-11-07,0.75,0.8,8975,seasonal,8975,8219,1029,6781.0,0.4915558304979895,0,4679.476923076923
2011-11-07,0.75,0.8,8975,equal,8975,10394,3204,8956.0,0.35700587689452523,0,4724.130769230769
2011-11-07,0.75,0.8,8975,hindsight,8975,7190,0,5752.0,0.5552118775131457,0,6330.515384615384
2011-11-07,0.75,0.95,8975,scenario,8975,8755,1565,8395.5,0.4583977729662852,0,3672.1384615384613
2011-11-07,0.75,0.95,8975,mean,8975,8351,1161,7991.5,0.48339004021033094,0,4026.8307692307694
2011-11-07,0.75,0.95,8975,seasonal,8975,8219,1029,7859.5,0.4915558304979895,0,4923.330769230769
2011-11-07,0.75,0.95,8975,equal,8975,10394,3204,10034.5,0.35700587689452523,0,4967.984615384616
2011-11-07,0.75,0.95,8975,hindsight,8975,7190,0,6830.5,0.5552118775131457,0,6574.369230769231
2011-11-07,1.0,0.5,11967,scenario,7266,9592,693,5142.5,0.4066192390968141,4701,2873.1923076923076
2011-11-07,1.0,0.5,11967,mean,11967,6788,2590,4689.0,0.5800804206619239,0,3819.923076923077
2011-11-07,1.0,0.5,11967,seasonal,11967,6533,2335,4434.0,0.595855242808537,0,4736.576923076923
2011-11-07,1.0,0.5,11967,equal,11967,9305,5107,7206.0,0.424373646767708,0,4667.076923076923
2011-11-07,1.0,0.5,11967,hindsight,11967,4198,0,2099.0,0.7403031240334055,0,6069.923076923077
2011-11-07,1.0,0.8,11967,scenario,11967,7323,3125,6483.4,0.5469842251778534,0,2986.7615384615383
2011-11-07,1.0,0.8,11967,mean,11967,6788,2590,5948.4,0.5800804206619239,0,3410.0307692307692
2011-11-07,1.0,0.8,11967,seasonal,11967,6533,2335,5693.4,0.595855242808537,0,4326.684615384615
2011-11-07,1.0,0.8,11967,equal,11967,9305,5107,8465.4,0.424373646767708,0,4257.184615384615
2011-11-07,1.0,0.8,11967,hindsight,11967,4198,0,3358.4,0.7403031240334055,0,5660.030769230769
2011-11-07,1.0,0.95,11967,scenario,11967,7323,3125,7113.1,0.5469842251778534,0,2781.8153846153846
2011-11-07,1.0,0.95,11967,mean,11967,6788,2590,6578.1,0.5800804206619239,0,3205.0846153846155
2011-11-07,1.0,0.95,11967,seasonal,11967,6533,2335,6323.1,0.595855242808537,0,4121.738461538462
2011-11-07,1.0,0.95,11967,equal,11967,9305,5107,9095.1,0.424373646767708,0,4052.2384615384617
2011-11-07,1.0,0.95,11967,hindsight,11967,4198,0,3988.1,0.7403031240334055,0,5455.084615384615
2011-11-07,1.25,0.5,14959,scenario,7266,9592,693,5142.5,0.4066192390968141,7693,2873.1923076923076
2011-11-07,1.25,0.5,14959,mean,11970,6786,2591,4688.5,0.5802041447571915,2989,3820.9615384615386
2011-11-07,1.25,0.5,14959,seasonal,14959,5227,4021,4624.0,0.6766470770182493,0,5616.038461538462
2011-11-07,1.25,0.5,14959,equal,11970,9304,5109,7206.5,0.4244355088153418,2989,4667.5
2011-11-07,1.25,0.5,14959,hindsight,14959,1206,0,603.0,0.9253943705536654,0,6420.384615384615
2011-11-07,1.25,0.8,14959,scenario,13964,6428,4227,5987.8,0.6023507578100835,995,2895.123076923077
2011-11-07,1.25,0.8,14959,mean,11970,6786,2591,5947.0,0.5802041447571915,2989,3410.1692307692306
2011-11-07,1.25,0.8,14959,seasonal,14959,5227,4021,4985.8,0.6766470770182493,0,4308.546153846154
2011-11-07,1.25,0.8,14959,equal,11970,9304,5109,8465.0,0.4244355088153418,2989,4256.707692307692
2011-11-07,1.25,0.8,14959,hindsight,14959,1206,0,964.8,0.9253943705536654,0,5112.892307692307
2011-11-07,1.25,0.95,14959,scenario,14959,5907,4701,5846.7,0.6345808846272811,0,2249.0307692307692
2011-11-07,1.25,0.95,14959,mean,11970,6786,2591,6576.25,0.5802041447571915,2989,3204.773076923077
2011-11-07,1.25,0.95,14959,seasonal,14959,5227,4021,5166.7,0.6766470770182493,0,3654.8
2011-11-07,1.25,0.95,14959,equal,11970,9304,5109,9094.25,0.4244355088153418,2989,4051.3115384615385
2011-11-07,1.25,0.95,14959,hindsight,14959,1206,0,1145.7,0.9253943705536654,0,4459.1461538461535
2011-11-14,0.5,0.5,6277,scenario,6277,10994,327,5660.5,0.3511567516525024,0,3040.3846153846152
2011-11-14,0.5,0.5,6277,mean,6277,10894,227,5560.5,0.35705854579792257,0,3449.423076923077
2011-11-14,0.5,0.5,6277,seasonal,6277,11611,944,6277.5,0.31474268177525966,0,4113.615384615385
2011-11-14,0.5,0.5,6277,equal,6277,12118,1451,6784.5,0.2848205854579792,0,4228.038461538462
2011-11-14,0.5,0.5,6277,hindsight,6277,10667,0,5333.5,0.37045561850802644,0,5674.615384615385
2011-11-14,0.5,0.8,6277,scenario,6277,10994,327,8860.6,0.3511567516525024,0,4397.607692307693
2011-11-14,0.5,0.8,6277,mean,6277,10894,227,8760.6,0.35705854579792257,0,4806.6461538461535
2011-11-14,0.5,0.8,6277,seasonal,6277,11611,944,9477.6,0.31474268177525966,0,5470.838461538461
2011-11-14,0.5,0.8,6277,equal,6277,12118,1451,9984.6,0.2848205854579792,0,5585.261538461538
2011-11-14,0.5,0.8,6277,hindsight,6277,10667,0,8533.6,0.37045561850802644,0,7031.838461538461
2011-11-14,0.5,0.95,6277,scenario,6277,10994,327,10460.65,0.3511567516525024,0,5076.219230769231
2011-11-14,0.5,0.95,6277,mean,6277,10894,227,10360.65,0.35705854579792257,0,5485.257692307692
2011-11-14,0.5,0.95,6277,seasonal,6277,11611,944,11077.65,0.31474268177525966,0,6149.45
2011-11-14,0.5,0.95,6277,equal,6277,12118,1451,11584.65,0.2848205854579792,0,6263.873076923077
2011-11-14,0.5,0.95,6277,hindsight,6277,10667,0,10133.65,0.37045561850802644,0,7710.45
2011-11-14,0.75,0.5,9416,scenario,7303,10130,489,5309.5,0.402148253068933,2113,2975.5384615384614
2011-11-14,0.75,0.5,9416,mean,9416,8420,892,4656.0,0.5030689329556185,0,3461.769230769231
2011-11-14,0.75,0.5,9416,seasonal,9416,9590,2062,5826.0,0.4340179414542021,0,4296.807692307692
2011-11-14,0.75,0.5,9416,equal,9416,10266,2738,6502.0,0.39412181303116145,0,4403.2692307692305
2011-11-14,0.75,0.5,9416,hindsight,9416,7528,0,3764.0,0.5557129367327668,0,6033.576923076923
2011-11-14,0.75,0.8,9416,scenario,9416,8829,1301,7323.4,0.4789305949008499,0,3513.9846153846156
2011-11-14,0.75,0.8,9416,mean,9416,8420,892,6914.4,0.5030689329556185,0,3877.2923076923075
2011-11-14,0.75,0.8,9416,seasonal,9416,9590,2062,8084.4,0.4340179414542021,0,4712.330769230769
2011-11-14,0.75,0.8,9416,equal,9416,10266,2738,8760.4,0.39412181303116145,0,4818.792307692308
2011-11-14,0.75,0.8,9416,hindsight,9416,7528,0,6022.4,0.5557129367327668,0,6449.1
2011-11-14,0.75,0.95,9416,scenario,9416,8829,1301,8452.6,0.4789305949008499,0,3721.746153846154
2011-11-14,0.75,0.95,9416,mean,9416,8420,892,8043.6,0.5030689329556185,0,4085.0538461538463
2011-11-14,0.75,0.95,9416,seasonal,9416,9590,2062,9213.6,0.4340179414542021,0,4920.092307692307
2011-11-14,0.75,0.95,9416,equal,9416,10266,2738,9889.6,0.39412181303116145,0,5026.553846153846
2011-11-14,0.75,0.95,9416,hindsight,9416,7528,0,7151.6,0.5557129367327668,0,6656.861538461539
2011-11-14,1.0,0.5,12554,scenario,7303,10130,489,5309.5,0.402148253068933,5251,2975.5384615384614
2011-11-14,1.0,0.5,12554,mean,12554,6419,2029,4224.0,0.6211638338054769,0,4075.8076923076924
2011-11-14,1.0,0.5,12554,seasonal,12554,7766,3376,5571.0,0.5416666666666666,0,4828.153846153846
2011-11-14,1.0,0.5,12554,equal,12554,8770,4380,6575.0,0.4824126534466478,0,4921.692307692308
2011-11-14,1.0,0.5,12554,hindsight,12554,4390,0,2195.0,0.7409112370160529,0,6101.115384615385
2011-11-14,1.0,0.8,12554,scenario,12554,7015,2625,6137.0,0.5859891406987724,0,3118.8153846153846
2011-11-14,1.0,0.8,12554,mean,12554,6419,2029,5541.0,0.6211638338054769,0,3549.9307692307693
2011-11-14,1.0,0.8,12554,seasonal,12554,7766,3376,6888.0,0.5416666666666666,0,4302.276923076923
2011-11-14,1.0,0.8,12554,equal,12554,8770,4380,7892.0,0.4824126534466478,0,4395.815384615385
2011-11-14,1.0,0.8,12554,hindsight,12554,4390,0,3512.0,0.7409112370160529,0,5575.238461538462
2011-11-14,1.0,0.95,12554,scenario,12554,7015,2625,6795.5,0.5859891406987724,0,2855.876923076923
2011-11-14,1.0,0.95,12554,mean,12554,6419,2029,6199.5,0.6211638338054769,0,3286.992307692308
2011-11-14,1.0,0.95,12554,seasonal,12554,7766,3376,7546.5,0.5416666666666666,0,4039.3384615384616
2011-11-14,1.0,0.95,12554,equal,12554,8770,4380,8550.5,0.4824126534466478,0,4132.876923076923
2011-11-14,1.0,0.95,12554,hindsight,12554,4390,0,4170.5,0.7409112370160529,0,5312.3
2011-11-14,1.25,0.5,15693,scenario,7303,10130,489,5309.5,0.402148253068933,8390,2975.5384615384614
2011-11-14,1.25,0.5,15693,mean,12554,6419,2029,4224.0,0.6211638338054769,3139,4075.8076923076924
2011-11-14,1.25,0.5,15693,seasonal,15693,6210,4959,5584.5,0.6334985835694051,0,5672.307692307692
2011-11-14,1.25,0.5,15693,equal,12554,8770,4380,6575.0,0.4824126534466478,3139,4921.692307692308
2011-11-14,1.25,0.5,15693,hindsight,15693,1251,0,625.5,0.9261685552407932,0,6092.7307692307695
2011-11-14,1.25,0.8,15693,scenario,14555,5681,3292,5203.2,0.664719074598678,1138,3043.130769230769
2011-11-14,1.25,0.8,15693,mean,12554,6419,2029,5541.0,0.6211638338054769,3139,3549.9307692307693
2011-11-14,1.25,0.8,15693,seasonal,15693,6210,4959,5959.8,0.6334985835694051,0,4204.7307692307695
2011-11-14,1.25,0.8,15693,equal,12554,8770,4380,7892.0,0.4824126534466478,3139,4395.815384615385
2011-11-14,1.25,0.8,15693,hindsight,15693,1251,0,1000.8,0.9261685552407932,0,4625.153846153846
2011-11-14,1.25,0.95,15693,scenario,15693,5274,4023,5211.45,0.6887393767705382,0,2326.519230769231
2011-11-14,1.25,0.95,15693,mean,12554,6419,2029,6199.5,0.6211638338054769,3139,3286.992307692308
2011-11-14,1.25,0.95,15693,seasonal,15693,6210,4959,6147.45,0.6334985835694051,0,3470.9423076923076
2011-11-14,1.25,0.95,15693,equal,12554,8770,4380,8550.5,0.4824126534466478,3139,4132.876923076923
2011-11-14,1.25,0.95,15693,hindsight,15693,1251,0,1188.45,0.9261685552407932,0,3891.3653846153848
2011-11-21,0.5,0.5,6672,scenario,6672,7949,743,4346.0,0.4272229427871451,0,3099.173076923077
2011-11-21,0.5,0.5,6672,mean,6672,7451,245,3848.0,0.46310707594754286,0,3540.173076923077
2011-11-21,0.5,0.5,6672,seasonal,6672,8101,895,4498.0,0.4162703559590719,0,4186.134615384615
2011-11-21,0.5,0.5,6672,equal,6672,8836,1630,5233.0,0.36330883412595477,0,4319.057692307692
2011-11-21,0.5,0.5,6672,hindsight,6672,7206,0,3603.0,0.48076091655858194,0,5652.634615384615
2011-11-21,0.5,0.8,6672,scenario,6672,7949,743,6507.8,0.4272229427871451,0,4398.692307692308
2011-11-21,0.5,0.8,6672,mean,6672,7451,245,6009.8,0.46310707594754286,0,4839.692307692308
2011-11-21,0.5,0.8,6672,seasonal,6672,8101,895,6659.8,0.4162703559590719,0,5485.653846153846
2011-11-21,0.5,0.8,6672,equal,6672,8836,1630,7394.8,0.36330883412595477,0,5618.576923076923
2011-11-21,0.5,0.8,6672,hindsight,6672,7206,0,5764.8,0.48076091655858194,0,6952.153846153846
2011-11-21,0.5,0.95,6672,scenario,6672,7949,743,7588.7,0.4272229427871451,0,5048.451923076923
2011-11-21,0.5,0.95,6672,mean,6672,7451,245,7090.7,0.46310707594754286,0,5489.451923076923
2011-11-21,0.5,0.95,6672,seasonal,6672,8101,895,7740.7,0.4162703559590719,0,6135.413461538462
2011-11-21,0.5,0.95,6672,equal,6672,8836,1630,8475.7,0.36330883412595477,0,6268.336538461538
2011-11-21,0.5,0.95,6672,hindsight,6672,7206,0,6845.7,0.48076091655858194,0,7601.913461538462
2011-11-21,0.75,0.5,10008,scenario,7300,7466,888,4177.0,0.46202622856319353,2708,3063.019230769231
2011-11-21,0.75,0.5,10008,mean,10008,5091,1221,3156.0,0.6331603977518374,0,3645.326923076923
2011-11-21,0.75,0.5,10008,seasonal,10008,6557,2687,4622.0,0.5275255800547629,0,4555.557692307692
2011-11-21,0.75,0.5,10008,equal,10008,7043,3173,5108.0,0.49250612480184464,0,4558.673076923077
2011-11-21,0.75,0.5,10008,hindsight,10008,3870,0,1935.0,0.7211413748378729,0,6032.9807692307695
2011-11-21,0.75,0.8,10008,scenario,10008,5616,1746,4842.0,0.5953307392996109,0,3547.2
2011-11-21,0.75,0.8,10008,mean,10008,5091,1221,4317.0,0.6331603977518374,0,3944.0461538461536
2011-11-21,0.75,0.8,10008,seasonal,10008,6557,2687,5783.0,0.5275255800547629,0,4854.276923076923
2011-11-21,0.75,0.8,10008,equal,10008,7043,3173,6269.0,0.49250612480184464,0,4857.392307692307
2011-11-21,0.75,0.8,10008,hindsight,10008,3870,0,3096.0,0.7211413748378729,0,6331.7
2011-11-21,0.75,0.95,10008,scenario,10008,5616,1746,5422.5,0.5953307392996109,0,3696.5596153846154
2011-11-21,0.75,0.95,10008,mean,10008,5091,1221,4897.5,0.6331603977518374,0,4093.4057692307692
2011-11-21,0.75,0.95,10008,seasonal,10008,6557,2687,6363.5,0.5275255800547629,0,5003.636538461538
2011-11-21,0.75,0.95,10008,equal,10008,7043,3173,6849.5,0.49250612480184464,0,5006.751923076923
2011-11-21,0.75,0.95,10008,hindsight,10008,3870,0,3676.5,0.7211413748378729,0,6481.059615384615
2011-11-21,1.0,0.5,13343,scenario,7300,7466,888,4177.0,0.46202622856319353,6043,3063.019230769231
2011-11-21,1.0,0.5,13343,mean,13343,3382,2847,3114.5,0.7563049430753711,0,4335.442307692308
2011-11-21,1.0,0.5,13343,seasonal,13343,5236,4701,4968.5,0.622712206369794,0,5295.211538461538
2011-11-21,1.0,0.5,13343,equal,13343,5844,5309,5576.5,0.5789018590575011,0,5182.596153846154
2011-11-21,1.0,0.5,13343,hindsight,13343,535,0,267.5,0.9614497766248739,0,5330.826923076923
2011-11-21,1.0,0.8,13343,scenario,13343,3847,3312,3740.0,0.7227986741605419,0,3201.276923076923
2011-11-21,1.0,0.8,13343,mean,13343,3382,2847,3275.0,0.7563049430753711,0,3633.6615384615384
2011-11-21,1.0,0.8,13343,seasonal,13343,5236,4701,5129.0,0.622712206369794,0,4593.430769230769
2011-11-21,1.0,0.8,13343,equal,13343,5844,5309,5737.0,0.5789018590575011,0,4480.815384615385
2011-11-21,1.0,0.8,13343,hindsight,13343,535,0,428.0,0.9614497766248739,0,4629.046153846154
2011-11-21,1.0,0.95,13343,scenario,13343,3847,3312,3820.25,0.7227986741605419,0,2850.3865384615383
2011-11-21,1.0,0.95,13343,mean,13343,3382,2847,3355.25,0.7563049430753711,0,3282.771153846154
2011-11-21,1.0,0.95,13343,seasonal,13343,5236,4701,5209.25,0.622712206369794,0,4242.540384615385
2011-11-21,1.0,0.95,13343,equal,13343,5844,5309,5817.25,0.5789018590575011,0,4129.925
2011-11-21,1.0,0.95,13343,hindsight,13343,535,0,508.25,0.9614497766248739,0,4278.155769230769
2011-11-21,1.25,0.5,16679,scenario,7300,7466,888,4177.0,0.46202622856319353,9379,3063.019230769231
2011-11-21,1.25,0.5,16679,mean,13344,3381,2847,3114.0,0.756376999567661,3335,4335.75
2011-11-21,1.25,0.5,16679,seasonal,16679,4147,6948,5547.5,0.7011817264735553,0,6248.211538461538
2011-11-21,1.25,0.5,16679,equal,13344,5843,5309,5576.0,0.578973915549791,3335,5182.673076923077
2011-11-21,1.25,0.5,16679,hindsight,13878,0,0,0.0,1.0,2801,5192.557692307692
2011-11-21,1.25,0.8,16679,scenario,14733,3612,4467,3783.0,0.7397319498486814,1946,3147.776923076923
2011-11-21,1.25,0.8,16679,mean,13344,3381,2847,3274.2,0.756376999567661,3335,3633.6692307692306
2011-11-21,1.25,0.8,16679,seasonal,16679,4147,6948,4707.2,0.7011817264735553,0,4545.630769230769
2011-11-21,1.25,0.8,16679,equal,13344,5843,5309,5736.2,0.578973915549791,3335,4480.592307692307
2011-11-21,1.25,0.8,16679,hindsight,13878,0,0,0.0,1.0,2801,4330.276923076923
2011-11-21,1.25,0.95,16679,scenario,16679,2866,5667,3006.05,0.793486093096988,0,2334.6865384615385
2011-11-21,1.25,0.95,16679,mean,13344,3381,2847,3354.3,0.756376999567661,3335,3282.628846153846
2011-11-21,1.25,0.95,16679,seasonal,16679,4147,6948,4287.05,0.7011817264735553,0,3694.3403846153847
2011-11-21,1.25,0.95,16679,equal,13344,5843,5309,5816.3,0.578973915549791,3335,4129.551923076923
2011-11-21,1.25,0.95,16679,hindsight,13878,0,0,0.0,1.0,2801,3899.1365384615383
2011-11-28,0.5,0.5,6941,scenario,6941,7527,591,4059.0,0.4575916984939108,0,3039.9423076923076
2011-11-28,0.5,0.5,6941,mean,6941,7420,484,3952.0,0.4653022987677452,0,3506.326923076923
2011-11-28,0.5,0.5,6941,seasonal,6941,8182,1246,4714.0,0.41039129494847587,0,4039.3653846153848
2011-11-28,0.5,0.5,6941,equal,6941,8927,1991,5459.0,0.35670533977084384,0,4251.211538461538
2011-11-28,0.5,0.5,6941,hindsight,6941,6936,0,3468.0,0.5001801542120055,0,5654.288461538462
2011-11-28,0.5,0.8,6941,scenario,6941,7527,591,6139.8,0.4575916984939108,0,4230.630769230769
2011-11-28,0.5,0.8,6941,mean,6941,7420,484,6032.8,0.4653022987677452,0,4697.015384615384
2011-11-28,0.5,0.8,6941,seasonal,6941,8182,1246,6794.8,0.41039129494847587,0,5230.053846153846
2011-11-28,0.5,0.8,6941,equal,6941,8927,1991,7539.8,0.35670533977084384,0,5441.9
2011-11-28,0.5,0.8,6941,hindsight,6941,6936,0,5548.8,0.5001801542120055,0,6844.976923076923
2011-11-28,0.5,0.95,6941,scenario,6941,7527,591,7180.2,0.4575916984939108,0,4825.975
2011-11-28,0.5,0.95,6941,mean,6941,7420,484,7073.2,0.4653022987677452,0,5292.359615384616
2011-11-28,0.5,0.95,6941,seasonal,6941,8182,1246,7835.2,0.41039129494847587,0,5825.398076923077
2011-11-28,0.5,0.95,6941,equal,6941,8927,1991,8580.2,0.35670533977084384,0,6037.244230769231
2011-11-28,0.5,0.95,6941,hindsight,6941,6936,0,6589.2,0.5001801542120055,0,7440.321153846154
2011-11-28,0.75,0.5,10412,scenario,7370,7158,651,3904.5,0.48418246018591915,3042,3019.2115384615386
2011-11-28,0.75,0.5,10412,mean,10412,4727,1262,2994.5,0.6593644159400447,0,3651.8653846153848
2011-11-28,0.75,0.5,10412,seasonal,10412,6479,3014,4746.5,0.5331123441666066,0,4513.4807692307695
2011-11-28,0.75,0.5,10412,equal,10412,7093,3628,5360.5,0.4888664696980615,0,4545.9807692307695
2011-11-28,0.75,0.5,10412,hindsight,10412,3465,0,1732.5,0.7503062621604093,0,5438.057692307692
2011-11-28,0.75,0.8,10412,scenario,10412,5145,1680,4452.0,0.629242631692729,0,3403.9461538461537
2011-11-28,0.75,0.8,10412,mean,10412,4727,1262,4034.0,0.6593644159400447,0,3801.253846153846
2011-11-28,0.75,0.8,10412,seasonal,10412,6479,3014,5786.0,0.5331123441666066,0,4662.869230769231
2011-11-28,0.75,0.8,10412,equal,10412,7093,3628,6400.0,0.4888664696980615,0,4695.369230769231
2011-11-28,0.75,0.8,10412,hindsight,10412,3465,0,2772.0,0.7503062621604093,0,5587.446153846154
2011-11-28,0.75,0.95,10412,scenario,10412,5145,1680,4971.75,0.629242631692729,0,3478.6403846153844
2011-11-28,0.75,0.95,10412,mean,10412,4727,1262,4553.75,0.6593644159400447,0,3875.9480769230768
2011-11-28,0.75,0.95,10412,seasonal,10412,6479,3014,6305.75,0.5331123441666066,0,4737.5634615384615
2011-11-28,0.75,0.95,10412,equal,10412,7093,3628,6919.75,0.4888664696980615,0,4770.0634615384615
2011-11-28,0.75,0.95,10412,hindsight,10412,3465,0,3291.75,0.7503062621604093,0,5662.140384615384
2011-11-28,1.0,0.5,13883,scenario,7370,7158,651,3904.5,0.48418246018591915,6513,3019.2115384615386
2011-11-28,1.0,0.5,13883,mean,13883,2563,2569,2566.0,0.8153059018519853,0,4396.903846153846
2011-11-28,1.0,0.5,13883,seasonal,13883,5215,5221,5218.0,0.6241983137565756,0,5350.826923076923
2011-11-28,1.0,0.5,13883,equal,13883,5749,5755,5752.0,0.5857173740722058,0,5258.903846153846
2011-11-28,1.0,0.5,13883,hindsight,13877,0,0,0.0,1.0,6,4802.4807692307695
2011-11-28,1.0,0.8,13883,scenario,13883,3218,3224,3219.2,0.7681054983065504,0,3103.9153846153845
2011-11-28,1.0,0.8,13883,mean,13883,2563,2569,2564.2,0.8153059018519853,0,3504.992307692308
2011-11-28,1.0,0.8,13883,seasonal,13883,5215,5221,5216.2,0.6241983137565756,0,4458.915384615385
2011-11-28,1.0,0.8,13883,equal,13883,5749,5755,5750.2,0.5857173740722058,0,4366.992307692308
