variant,date,budget,touch_limit,policy,residual,forecast_residual_num,forecast_residual,worst_station_residual,moves,touched,unused_budget,net_flow_bound,feasible
duration_48h,2026-03-10,50,10,optimized,7041,352330,5872.166666666667,151,50,2,0,251,True
duration_48h,2026-03-10,50,10,oracle,7041,352330,5872.166666666667,151,50,2,0,251,True
duration_48h,2026-03-10,50,20,no_action,7141,358330,5972.166666666667,201,0,0,50,251,True
duration_48h,2026-03-10,50,20,greedy,7041,352330,5872.166666666667,151,50,2,0,251,True
duration_48h,2026-03-10,50,20,optimized,7041,352330,5872.166666666667,151,50,2,0,251,True
duration_48h,2026-03-10,50,20,oracle,7041,352330,5872.166666666667,151,50,2,0,251,True
duration_48h,2026-03-10,50,40,no_action,7141,358330,5972.166666666667,201,0,0,50,251,True
duration_48h,2026-03-10,50,40,greedy,7041,352330,5872.166666666667,151,50,2,0,251,True
duration_48h,2026-03-10,50,40,optimized,7041,352330,5872.166666666667,151,50,2,0,251,True
duration_48h,2026-03-10,50,40,oracle,7041,352330,5872.166666666667,151,50,2,0,251,True
duration_48h,2026-03-10,100,0,no_action,7141,358330,5972.166666666667,201,0,0,100,251,True
duration_48h,2026-03-10,100,0,greedy,7141,358330,5972.166666666667,201,0,0,100,251,True
duration_48h,2026-03-10,100,0,optimized,7141,358330,5972.166666666667,201,0,0,100,251,True
duration_48h,2026-03-10,100,0,oracle,7141,358330,5972.166666666667,201,0,0,100,251,True
duration_48h,2026-03-10,100,1,no_action,7141,358330,5972.166666666667,201,0,0,100,251,True
duration_48h,2026-03-10,100,1,greedy,7141,358330,5972.166666666667,201,0,0,100,251,True
duration_48h,2026-03-10,100,1,optimized,7141,358330,5972.166666666667,201,0,0,100,251,True
duration_48h,2026-03-10,100,1,oracle,7141,358330,5972.166666666667,201,0,0,100,251,True
duration_48h,2026-03-10,100,2,no_action,7141,358330,5972.166666666667,201,0,0,100,251,True
duration_48h,2026-03-10,100,2,greedy,6985,348970,5816.166666666667,123,78,2,22,251,True
duration_48h,2026-03-10,100,2,optimized,6985,348970,5816.166666666667,123,78,2,22,251,True
duration_48h,2026-03-10,100,2,oracle,6949,351870,5864.5,105,96,2,4,251,True
duration_48h,2026-03-10,100,5,no_action,7141,358330,5972.166666666667,201,0,0,100,251,True
duration_48h,2026-03-10,100,5,greedy,6941,346330,5772.166666666667,101,100,3,0,251,True
duration_48h,2026-03-10,100,5,optimized,6941,346330,5772.166666666667,101,100,3,0,251,True
duration_48h,2026-03-10,100,5,oracle,6941,351390,5856.5,101,100,3,0,251,True
duration_48h,2026-03-10,100,10,no_action,7141,358330,5972.166666666667,201,0,0,100,251,True
duration_48h,2026-03-10,100,10,greedy,6941,346330,5772.166666666667,101,100,3,0,251,True
duration_48h,2026-03-10,100,10,optimized,6941,346330,5772.166666666667,101,100,3,0,251,True
duration_48h,2026-03-10,100,10,oracle,6941,351390,5856.5,101,100,3,0,251,True
duration_48h,2026-03-10,100,20,no_action,7141,358330,5972.166666666667,201,0,0,100,251,True
duration_48h,2026-03-10,100,20,greedy,6941,346330,5772.166666666667,101,100,3,0,251,True
duration_48h,2026-03-10,100,20,optimized,6941,346330,5772.166666666667,101,100,3,0,251,True
duration_48h,2026-03-10,100,20,oracle,6941,351390,5856.5,101,100,3,0,251,True
duration_48h,2026-03-10,100,40,no_action,7141,358330,5972.166666666667,201,0,0,100,251,True
duration_48h,2026-03-10,100,40,greedy,6941,346330,5772.166666666667,101,100,3,0,251,True
duration_48h,2026-03-10,100,40,optimized,6941,346330,5772.166666666667,101,100,3,0,251,True
duration_48h,2026-03-10,100,40,oracle,6941,351390,5856.5,101,100,3,0,251,True
duration_48h,2026-03-10,200,0,no_action,7141,358330,5972.166666666667,201,0,0,200,251,True
duration_48h,2026-03-10,200,0,greedy,7141,358330,5972.166666666667,201,0,0,200,251,True
duration_48h,2026-03-10,200,0,optimized,7141,358330,5972.166666666667,201,0,0,200,251,True
duration_48h,2026-03-10,200,0,oracle,7141,358330,5972.166666666667,201,0,0,200,251,True
duration_48h,2026-03-10,200,1,no_action,7141,358330,5972.166666666667,201,0,0,200,251,True
duration_48h,2026-03-10,200,1,greedy,7141,358330,5972.166666666667,201,0,0,200,251,True
duration_48h,2026-03-10,200,1,optimized,7141,358330,5972.166666666667,201,0,0,200,251,True
duration_48h,2026-03-10,200,1,oracle,7141,358330,5972.166666666667,201,0,0,200,251,True
duration_48h,2026-03-10,200,2,no_action,7141,358330,5972.166666666667,201,0,0,200,251,True
duration_48h,2026-03-10,200,2,greedy,6985,348970,5816.166666666667,123,78,2,122,251,True
duration_48h,2026-03-10,200,2,optimized,6985,348970,5816.166666666667,123,78,2,122,251,True
duration_48h,2026-03-10,200,2,oracle,6949,351870,5864.5,105,96,2,104,251,True
duration_48h,2026-03-10,200,5,no_action,7141,358330,5972.166666666667,201,0,0,200,251,True
duration_48h,2026-03-10,200,5,greedy,6761,335570,5592.833333333333,96,190,5,10,251,True
duration_48h,2026-03-10,200,5,optimized,6761,335570,5592.833333333333,96,190,5,10,251,True
duration_48h,2026-03-10,200,5,oracle,6741,343310,5721.833333333333,78,200,4,0,251,True
duration_48h,2026-03-10,200,10,no_action,7141,358330,5972.166666666667,201,0,0,200,251,True
duration_48h,2026-03-10,200,10,greedy,6741,334330,5572.166666666667,85,200,6,0,251,True
duration_48h,2026-03-10,200,10,optimized,6741,334330,5572.166666666667,85,200,6,0,251,True
duration_48h,2026-03-10,200,10,oracle,6741,343310,5721.833333333333,78,200,4,0,251,True
duration_48h,2026-03-10,200,20,no_action,7141,358330,5972.166666666667,201,0,0,200,251,True
duration_48h,2026-03-10,200,20,greedy,6741,334330,5572.166666666667,85,200,6,0,251,True
duration_48h,2026-03-10,200,20,optimized,6741,334330,5572.166666666667,85,200,6,0,251,True
duration_48h,2026-03-10,200,20,oracle,6741,343310,5721.833333333333,78,200,4,0,251,True
duration_48h,2026-03-10,200,40,no_action,7141,358330,5972.166666666667,201,0,0,200,251,True
duration_48h,2026-03-10,200,40,greedy,6741,334330,5572.166666666667,85,200,6,0,251,True
duration_48h,2026-03-10,200,40,optimized,6741,334330,5572.166666666667,85,200,6,0,251,True
duration_48h,2026-03-10,200,40,oracle,6741,343310,5721.833333333333,78,200,4,0,251,True
duration_48h,2026-03-10,400,0,no_action,7141,358330,5972.166666666667,201,0,0,400,251,True
duration_48h,2026-03-10,400,0,greedy,7141,358330,5972.166666666667,201,0,0,400,251,True
duration_48h,2026-03-10,400,0,optimized,7141,358330,5972.166666666667,201,0,0,400,251,True
duration_48h,2026-03-10,400,0,oracle,7141,358330,5972.166666666667,201,0,0,400,251,True
duration_48h,2026-03-10,400,1,no_action,7141,358330,5972.166666666667,201,0,0,400,251,True
duration_48h,2026-03-10,400,1,greedy,7141,358330,5972.166666666667,201,0,0,400,251,True
duration_48h,2026-03-10,400,1,optimized,7141,358330,5972.166666666667,201,0,0,400,251,True
duration_48h,2026-03-10,400,1,oracle,7141,358330,5972.166666666667,201,0,0,400,251,True
duration_48h,2026-03-10,400,2,no_action,7141,358330,5972.166666666667,201,0,0,400,251,True
duration_48h,2026-03-10,400,2,greedy,6985,348970,5816.166666666667,123,78,2,322,251,True
duration_48h,2026-03-10,400,2,optimized,6985,348970,5816.166666666667,123,78,2,322,251,True
duration_48h,2026-03-10,400,2,oracle,6949,351870,5864.5,105,96,2,304,251,True
duration_48h,2026-03-10,400,5,no_action,7141,358330,5972.166666666667,201,0,0,400,251,True
duration_48h,2026-03-10,400,5,greedy,6761,335570,5592.833333333333,96,190,5,210,251,True
duration_48h,2026-03-10,400,5,optimized,6761,335570,5592.833333333333,96,190,5,210,251,True
duration_48h,2026-03-10,400,5,oracle,6597,338190,5636.5,68,272,5,128,251,True
duration_48h,2026-03-10,400,10,no_action,7141,358330,5972.166666666667,201,0,0,400,251,True
duration_48h,2026-03-10,400,10,greedy,6471,318270,5304.5,66,335,10,65,251,True
duration_48h,2026-03-10,400,10,optimized,6471,318270,5304.5,66,335,10,65,251,True
duration_48h,2026-03-10,400,10,oracle,6341,331290,5521.5,61,400,10,0,251,True
duration_48h,2026-03-10,400,20,no_action,7141,358330,5972.166666666667,201,0,0,400,251,True
duration_48h,2026-03-10,400,20,greedy,6365,310330,5172.166666666667,57,400,15,0,251,True
duration_48h,2026-03-10,400,20,optimized,6365,310330,5172.166666666667,57,400,15,0,251,True
duration_48h,2026-03-10,400,20,oracle,6341,331290,5521.5,61,400,10,0,251,True
duration_48h,2026-03-10,400,40,no_action,7141,358330,5972.166666666667,201,0,0,400,251,True
duration_48h,2026-03-10,400,40,greedy,6365,310330,5172.166666666667,57,400,15,0,251,True
duration_48h,2026-03-10,400,40,optimized,6365,310330,5172.166666666667,57,400,15,0,251,True
duration_48h,2026-03-10,400,40,oracle,6341,331290,5521.5,61,400,10,0,251,True
duration_48h,2026-03-11,0,0,no_action,7000,343960,5732.666666666667,217,0,0,0,262,True
duration_48h,2026-03-11,0,0,greedy,7000,343960,5732.666666666667,217,0,0,0,262,True
duration_48h,2026-03-11,0,0,optimized,7000,343960,5732.666666666667,217,0,0,0,262,True
duration_48h,2026-03-11,0,0,oracle,7000,343960,5732.666666666667,217,0,0,0,262,True
duration_48h,2026-03-11,0,1,no_action,7000,343960,5732.666666666667,217,0,0,0,262,True
duration_48h,2026-03-11,0,1,greedy,7000,343960,5732.666666666667,217,0,0,0,262,True
duration_48h,2026-03-11,0,1,optimized,7000,343960,5732.666666666667,217,0,0,0,262,True
duration_48h,2026-03-11,0,1,oracle,7000,343960,5732.666666666667,217,0,0,0,262,True
duration_48h,2026-03-11,0,2,no_action,7000,343960,5732.666666666667,217,0,0,0,262,True
duration_48h,2026-03-11,0,2,greedy,7000,343960,5732.666666666667,217,0,0,0,262,True
duration_48h,2026-03-11,0,2,optimized,7000,343960,5732.666666666667,217,0,0,0,262,True
duration_48h,2026-03-11,0,2,oracle,7000,343960,5732.666666666667,217,0,0,0,262,True
duration_48h,2026-03-11,0,5,no_action,7000,343960,5732.666666666667,217,0,0,0,262,True
duration_48h,2026-03-11,0,5,greedy,7000,343960,5732.666666666667,217,0,0,0,262,True
duration_48h,2026-03-11,0,5,optimized,7000,343960,5732.666666666667,217,0,0,0,262,True
duration_48h,2026-03-11,0,5,oracle,7000,343960,5732.666666666667,217,0,0,0,262,True
duration_48h,2026-03-11,0,10,no_action,7000,343960,5732.666666666667,217,0,0,0,262,True
duration_48h,2026-03-11,0,10,greedy,7000,343960,5732.666666666667,217,0,0,0,262,True
duration_48h,2026-03-11,0,10,optimized,7000,343960,5732.666666666667,217,0,0,0,262,True
duration_48h,2026-03-11,0,10,oracle,7000,343960,5732.666666666667,217,0,0,0,262,True
duration_48h,2026-03-11,0,20,no_action,7000,343960,5732.666666666667,217,0,0,0,262,True
duration_48h,2026-03-11,0,20,greedy,7000,343960,5732.666666666667,217,0,0,0,262,True
duration_48h,2026-03-11,0,20,optimized,7000,343960,5732.666666666667,217,0,0,0,262,True
duration_48h,2026-03-11,0,20,oracle,7000,343960,5732.666666666667,217,0,0,0,262,True
duration_48h,2026-03-11,0,40,no_action,7000,343960,5732.666666666667,217,0,0,0,262,True
duration_48h,2026-03-11,0,40,greedy,7000,343960,5732.666666666667,217,0,0,0,262,True
duration_48h,2026-03-11,0,40,optimized,7000,343960,5732.666666666667,217,0,0,0,262,True
duration_48h,2026-03-11,0,40,oracle,7000,343960,5732.666666666667,217,0,0,0,262,True
duration_48h,2026-03-11,50,0,no_action,7000,343960,5732.666666666667,217,0,0,50,262,True
duration_48h,2026-03-11,50,0,greedy,7000,343960,5732.666666666667,217,0,0,50,262,True
duration_48h,2026-03-11,50,0,optimized,7000,343960,5732.666666666667,217,0,0,50,262,True
duration_48h,2026-03-11,50,0,oracle,7000,343960,5732.666666666667,217,0,0,50,262,True
duration_48h,2026-03-11,50,1,no_action,7000,343960,5732.666666666667,217,0,0,50,262,True
duration_48h,2026-03-11,50,1,greedy,7000,343960,5732.666666666667,217,0,0,50,262,True
duration_48h,2026-03-11,50,1,optimized,7000,343960,5732.666666666667,217,0,0,50,262,True
duration_48h,2026-03-11,50,1,oracle,7000,343960,5732.666666666667,217,0,0,50,262,True
duration_48h,2026-03-11,50,2,no_action,7000,343960,5732.666666666667,217,0,0,50,262,True
duration_48h,2026-03-11,50,2,greedy,6900,337960,5632.666666666667,167,50,2,0,262,True
duration_48h,2026-03-11,50,2,optimized,6900,337960,5632.666666666667,167,50,2,0,262,True
duration_48h,2026-03-11,50,2,oracle,6900,337960,5632.666666666667,167,50,2,0,262,True
duration_48h,2026-03-11,50,5,no_action,7000,343960,5732.666666666667,217,0,0,50,262,True
duration_48h,2026-03-11,50,5,greedy,6900,337960,5632.666666666667,167,50,2,0,262,True
duration_48h,2026-03-11,50,5,optimized,6900,337960,5632.666666666667,167,50,2,0,262,True
duration_48h,2026-03-11,50,5,oracle,6900,337960,5632.666666666667,167,50,2,0,262,True
duration_48h,2026-03-11,50,10,no_action,7000,343960,5732.666666666667,217,0,0,50,262,True
duration_48h,2026-03-11,50,10,greedy,6900,337960,5632.666666666667,167,50,2,0,262,True
duration_48h,2026-03-11,50,10,optimized,6900,337960,5632.666666666667,167,50,2,0,262,True
duration_48h,2026-03-11,50,10,oracle,6900,337960,5632.666666666667,167,50,2,0,262,True
duration_48h,2026-03-11,50,20,no_action,7000,343960,5732.666666666667,217,0,0,50,262,True
duration_48h,2026-03-11,50,20,greedy,6900,337960,5632.666666666667,167,50,2,0,262,True
duration_48h,2026-03-11,50,20,optimized,6900,337960,5632.666666666667,167,50,2,0,262,True
duration_48h,2026-03-11,50,20,oracle,6900,337960,5632.666666666667,167,50,2,0,262,True
duration_48h,2026-03-11,50,40,no_action,7000,343960,5732.666666666667,217,0,0,50,262,True
duration_48h,2026-03-11,50,40,greedy,6900,337960,5632.666666666667,167,50,2,0,262,True
duration_48h,2026-03-11,50,40,optimized,6900,337960,5632.666666666667,167,50,2,0,262,True
duration_48h,2026-03-11,50,40,oracle,6900,337960,5632.666666666667,167,50,2,0,262,True
duration_48h,2026-03-11,100,0,no_action,7000,343960,5732.666666666667,217,0,0,100,262,True
duration_48h,2026-03-11,100,0,greedy,7000,343960,5732.666666666667,217,0,0,100,262,True
duration_48h,2026-03-11,100,0,optimized,7000,343960,5732.666666666667,217,0,0,100,262,True
duration_48h,2026-03-11,100,0,oracle,7000,343960,5732.666666666667,217,0,0,100,262,True
duration_48h,2026-03-11,100,1,no_action,7000,343960,5732.666666666667,217,0,0,100,262,True
duration_48h,2026-03-11,100,1,greedy,7000,343960,5732.666666666667,217,0,0,100,262,True
duration_48h,2026-03-11,100,1,optimized,7000,343960,5732.666666666667,217,0,0,100,262,True
duration_48h,2026-03-11,100,1,oracle,7000,343960,5732.666666666667,217,0,0,100,262,True
duration_48h,2026-03-11,100,2,no_action,7000,343960,5732.666666666667,217,0,0,100,262,True
duration_48h,2026-03-11,100,2,greedy,6846,334760,5579.333333333333,140,77,2,23,262,True
duration_48h,2026-03-11,100,2,optimized,6846,334760,5579.333333333333,140,77,2,23,262,True
duration_48h,2026-03-11,100,2,oracle,6838,334760,5579.333333333333,136,81,2,19,262,True
duration_48h,2026-03-11,100,5,no_action,7000,343960,5732.666666666667,217,0,0,100,262,True
duration_48h,2026-03-11,100,5,greedy,6800,331960,5532.666666666667,117,100,3,0,262,True
duration_48h,2026-03-11,100,5,optimized,6800,331960,5532.666666666667,117,100,3,0,262,True
duration_48h,2026-03-11,100,5,oracle,6800,332480,5541.333333333333,117,100,3,0,262,True
duration_48h,2026-03-11,100,10,no_action,7000,343960,5732.666666666667,217,0,0,100,262,True
duration_48h,2026-03-11,100,10,greedy,6800,331960,5532.666666666667,117,100,3,0,262,True
duration_48h,2026-03-11,100,10,optimized,6800,331960,5532.666666666667,117,100,3,0,262,True
duration_48h,2026-03-11,100,10,oracle,6800,332480,5541.333333333333,117,100,3,0,262,True
duration_48h,2026-03-11,100,20,no_action,7000,343960,5732.666666666667,217,0,0,100,262,True
duration_48h,2026-03-11,100,20,greedy,6800,331960,5532.666666666667,117,100,3,0,262,True
duration_48h,2026-03-11,100,20,optimized,6800,331960,5532.666666666667,117,100,3,0,262,True
duration_48h,2026-03-11,100,20,oracle,6800,332480,5541.333333333333,117,100,3,0,262,True
duration_48h,2026-03-11,100,40,no_action,7000,343960,5732.666666666667,217,0,0,100,262,True
duration_48h,2026-03-11,100,40,greedy,6800,331960,5532.666666666667,117,100,3,0,262,True
duration_48h,2026-03-11,100,40,optimized,6800,331960,5532.666666666667,117,100,3,0,262,True
duration_48h,2026-03-11,100,40,oracle,6800,332480,5541.333333333333,117,100,3,0,262,True
duration_48h,2026-03-11,200,0,no_action,7000,343960,5732.666666666667,217,0,0,200,262,True
duration_48h,2026-03-11,200,0,greedy,7000,343960,5732.666666666667,217,0,0,200,262,True
duration_48h,2026-03-11,200,0,optimized,7000,343960,5732.666666666667,217,0,0,200,262,True
duration_48h,2026-03-11,200,0,oracle,7000,343960,5732.666666666667,217,0,0,200,262,True
duration_48h,2026-03-11,200,1,no_action,7000,343960,5732.666666666667,217,0,0,200,262,True
duration_48h,2026-03-11,200,1,greedy,7000,343960,5732.666666666667,217,0,0,200,262,True
duration_48h,2026-03-11,200,1,optimized,7000,343960,5732.666666666667,217,0,0,200,262,True
duration_48h,2026-03-11,200,1,oracle,7000,343960,5732.666666666667,217,0,0,200,262,True
duration_48h,2026-03-11,200,2,no_action,7000,343960,5732.666666666667,217,0,0,200,262,True
duration_48h,2026-03-11,200,2,greedy,6846,334760,5579.333333333333,140,77,2,123,262,True
duration_48h,2026-03-11,200,2,optimized,6846,334760,5579.333333333333,140,77,2,123,262,True
duration_48h,2026-03-11,200,2,oracle,6838,334760,5579.333333333333,136,81,2,119,262,True
duration_48h,2026-03-11,200,5,no_action,7000,343960,5732.666666666667,217,0,0,200,262,True
duration_48h,2026-03-11,200,5,greedy,6632,321940,5365.666666666667,79,184,5,16,262,True
duration_48h,2026-03-11,200,5,optimized,6632,321940,5365.666666666667,79,184,5,16,262,True
duration_48h,2026-03-11,200,5,oracle,6600,327520,5458.666666666667,61,200,4,0,262,True
duration_48h,2026-03-11,200,10,no_action,7000,343960,5732.666666666667,217,0,0,200,262,True
duration_48h,2026-03-11,200,10,greedy,6600,319960,5332.666666666667,79,200,6,0,262,True
duration_48h,2026-03-11,200,10,optimized,6600,319960,5332.666666666667,79,200,6,0,262,True
duration_48h,2026-03-11,200,10,oracle,6600,327520,5458.666666666667,61,200,4,0,262,True
duration_48h,2026-03-11,200,20,no_action,7000,343960,5732.666666666667,217,0,0,200,262,True
duration_48h,2026-03-11,200,20,greedy,6600,319960,5332.666666666667,79,200,6,0,262,True
duration_48h,2026-03-11,200,20,optimized,6600,319960,5332.666666666667,79,200,6,0,262,True
duration_48h,2026-03-11,200,20,oracle,6600,327520,5458.666666666667,61,200,4,0,262,True
duration_48h,2026-03-11,200,40,no_action,7000,343960,5732.666666666667,217,0,0,200,262,True
duration_48h,2026-03-11,200,40,greedy,6600,319960,5332.666666666667,79,200,6,0,262,True
duration_48h,2026-03-11,200,40,optimized,6600,319960,5332.666666666667,79,200,6,0,262,True
duration_48h,2026-03-11,200,40,oracle,6600,327520,5458.666666666667,61,200,4,0,262,True
duration_48h,2026-03-11,400,0,no_action,7000,343960,5732.666666666667,217,0,0,400,262,True
duration_48h,2026-03-11,400,0,greedy,7000,343960,5732.666666666667,217,0,0,400,262,True
duration_48h,2026-03-11,400,0,optimized,7000,343960,5732.666666666667,217,0,0,400,262,True
duration_48h,2026-03-11,400,0,oracle,7000,343960,5732.666666666667,217,0,0,400,262,True
duration_48h,2026-03-11,400,1,no_action,7000,343960,5732.666666666667,217,0,0,400,262,True
duration_48h,2026-03-11,400,1,greedy,7000,343960,5732.666666666667,217,0,0,400,262,True
duration_48h,2026-03-11,400,1,optimized,7000,343960,5732.666666666667,217,0,0,400,262,True
duration_48h,2026-03-11,400,1,oracle,7000,343960,5732.666666666667,217,0,0,400,262,True
duration_48h,2026-03-11,400,2,no_action,7000,343960,5732.666666666667,217,0,0,400,262,True
duration_48h,2026-03-11,400,2,greedy,6846,334760,5579.333333333333,140,77,2,323,262,True
duration_48h,2026-03-11,400,2,optimized,6846,334760,5579.333333333333,140,77,2,323,262,True
duration_48h,2026-03-11,400,2,oracle,6838,334760,5579.333333333333,136,81,2,319,262,True
duration_48h,2026-03-11,400,5,no_action,7000,343960,5732.666666666667,217,0,0,400,262,True
duration_48h,2026-03-11,400,5,greedy,6632,321940,5365.666666666667,79,184,5,216,262,True
duration_48h,2026-03-11,400,5,optimized,6632,321940,5365.666666666667,79,184,5,216,262,True
duration_48h,2026-03-11,400,5,oracle,6550,328200,5470.0,61,225,5,175,262,True
duration_48h,2026-03-11,400,10,no_action,7000,343960,5732.666666666667,217,0,0,400,262,True
duration_48h,2026-03-11,400,10,greedy,6390,304840,5080.666666666667,52,328,10,72,262,True
duration_48h,2026-03-11,400,10,optimized,6390,304840,5080.666666666667,52,328,10,72,262,True
duration_48h,2026-03-11,400,10,oracle,6282,314700,5245.0,49,359,10,41,262,True
duration_48h,2026-03-11,400,20,no_action,7000,343960,5732.666666666667,217,0,0,400,262,True
duration_48h,2026-03-11,400,20,greedy,6254,295960,4932.666666666667,48,400,16,0,262,True
duration_48h,2026-03-11,400,20,optimized,6254,295960,4932.666666666667,48,400,16,0,262,True
duration_48h,2026-03-11,400,20,oracle,6200,312280,5204.666666666667,47,400,13,0,262,True
duration_48h,2026-03-11,400,40,no_action,7000,343960,5732.666666666667,217,0,0,400,262,True
duration_48h,2026-03-11,400,40,greedy,6254,295960,4932.666666666667,48,400,16,0,262,True
duration_48h,2026-03-11,400,40,optimized,6254,295960,4932.666666666667,48,400,16,0,262,True
duration_48h,2026-03-11,400,40,oracle,6200,312280,5204.666666666667,47,400,13,0,262,True
duration_48h,2026-03-12,0,0,no_action,6841,369400,6156.666666666667,212,0,0,0,233,True
duration_48h,2026-03-12,0,0,greedy,6841,369400,6156.666666666667,212,0,0,0,233,True
duration_48h,2026-03-12,0,0,optimized,6841,369400,6156.666666666667,212,0,0,0,233,True
duration_48h,2026-03-12,0,0,oracle,6841,369400,6156.666666666667,212,0,0,0,233,True
duration_48h,2026-03-12,0,1,no_action,6841,369400,6156.666666666667,212,0,0,0,233,True
duration_48h,2026-03-12,0,1,greedy,6841,369400,6156.666666666667,212,0,0,0,233,True
duration_48h,2026-03-12,0,1,optimized,6841,369400,6156.666666666667,212,0,0,0,233,True
duration_48h,2026-03-12,0,1,oracle,6841,369400,6156.666666666667,212,0,0,0,233,True
duration_48h,2026-03-12,0,2,no_action,6841,369400,6156.666666666667,212,0,0,0,233,True
duration_48h,2026-03-12,0,2,greedy,6841,369400,6156.666666666667,212,0,0,0,233,True
duration_48h,2026-03-12,0,2,optimized,6841,369400,6156.666666666667,212,0,0,0,233,True
duration_48h,2026-03-12,0,2,oracle,6841,369400,6156.666666666667,212,0,0,0,233,True
duration_48h,2026-03-12,0,5,no_action,6841,369400,6156.666666666667,212,0,0,0,233,True
duration_48h,2026-03-12,0,5,greedy,6841,369400,6156.666666666667,212,0,0,0,233,True
duration_48h,2026-03-12,0,5,optimized,6841,369400,6156.666666666667,212,0,0,0,233,True
duration_48h,2026-03-12,0,5,oracle,6841,369400,6156.666666666667,212,0,0,0,233,True
duration_48h,2026-03-12,0,10,no_action,6841,369400,6156.666666666667,212,0,0,0,233,True
duration_48h,2026-03-12,0,10,greedy,6841,369400,6156.666666666667,212,0,0,0,233,True
duration_48h,2026-03-12,0,10,optimized,6841,369400,6156.666666666667,212,0,0,0,233,True
duration_48h,2026-03-12,0,10,oracle,6841,369400,6156.666666666667,212,0,0,0,233,True
duration_48h,2026-03-12,0,20,no_action,6841,369400,6156.666666666667,212,0,0,0,233,True
duration_48h,2026-03-12,0,20,greedy,6841,369400,6156.666666666667,212,0,0,0,233,True
duration_48h,2026-03-12,0,20,optimized,6841,369400,6156.666666666667,212,0,0,0,233,True
duration_48h,2026-03-12,0,20,oracle,6841,369400,6156.666666666667,212,0,0,0,233,True
duration_48h,2026-03-12,0,40,no_action,6841,369400,6156.666666666667,212,0,0,0,233,True
duration_48h,2026-03-12,0,40,greedy,6841,369400,6156.666666666667,212,0,0,0,233,True
duration_48h,2026-03-12,0,40,optimized,6841,369400,6156.666666666667,212,0,0,0,233,True
duration_48h,2026-03-12,0,40,oracle,6841,369400,6156.666666666667,212,0,0,0,233,True
duration_48h,2026-03-12,50,0,no_action,6841,369400,6156.666666666667,212,0,0,50,233,True
duration_48h,2026-03-12,50,0,greedy,6841,369400,6156.666666666667,212,0,0,50,233,True
duration_48h,2026-03-12,50,0,optimized,6841,369400,6156.666666666667,212,0,0,50,233,True
duration_48h,2026-03-12,50,0,oracle,6841,369400,6156.666666666667,212,0,0,50,233,True
duration_48h,2026-03-12,50,1,no_action,6841,369400,6156.666666666667,212,0,0,50,233,True
duration_48h,2026-03-12,50,1,greedy,6841,369400,6156.666666666667,212,0,0,50,233,True
duration_48h,2026-03-12,50,1,optimized,6841,369400,6156.666666666667,212,0,0,50,233,True
duration_48h,2026-03-12,50,1,oracle,6841,369400,6156.666666666667,212,0,0,50,233,True
duration_48h,2026-03-12,50,2,no_action,6841,369400,6156.666666666667,212,0,0,50,233,True
duration_48h,2026-03-12,50,2,greedy,6741,363400,6056.666666666667,162,50,2,0,233,True
duration_48h,2026-03-12,50,2,optimized,6741,363400,6056.666666666667,162,50,2,0,233,True
duration_48h,2026-03-12,50,2,oracle,6741,363400,6056.666666666667,162,50,2,0,233,True
duration_48h,2026-03-12,50,5,no_action,6841,369400,6156.666666666667,212,0,0,50,233,True
duration_48h,2026-03-12,50,5,greedy,6741,363400,6056.666666666667,162,50,2,0,233,True
duration_48h,2026-03-12,50,5,optimized,6741,363400,6056.666666666667,162,50,2,0,233,True
duration_48h,2026-03-12,50,5,oracle,6741,363400,6056.666666666667,162,50,2,0,233,True
duration_48h,2026-03-12,50,10,no_action,6841,369400,6156.666666666667,212,0,0,50,233,True
duration_48h,2026-03-12,50,10,greedy,6741,363400,6056.666666666667,162,50,2,0,233,True
duration_48h,2026-03-12,50,10,optimized,6741,363400,6056.666666666667,162,50,2,0,233,True
duration_48h,2026-03-12,50,10,oracle,6741,363400,6056.666666666667,162,50,2,0,233,True
duration_48h,2026-03-12,50,20,no_action,6841,369400,6156.666666666667,212,0,0,50,233,True
duration_48h,2026-03-12,50,20,greedy,6741,363400,6056.666666666667,162,50,2,0,233,True
duration_48h,2026-03-12,50,20,optimized,6741,363400,6056.666666666667,162,50,2,0,233,True
duration_48h,2026-03-12,50,20,oracle,6741,363400,6056.666666666667,162,50,2,0,233,True
duration_48h,2026-03-12,50,40,no_action,6841,369400,6156.666666666667,212,0,0,50,233,True
duration_48h,2026-03-12,50,40,greedy,6741,363400,6056.666666666667,162,50,2,0,233,True
duration_48h,2026-03-12,50,40,optimized,6741,363400,6056.666666666667,162,50,2,0,233,True
duration_48h,2026-03-12,50,40,oracle,6741,363400,6056.666666666667,162,50,2,0,233,True
duration_48h,2026-03-12,100,0,no_action,6841,369400,6156.666666666667,212,0,0,100,233,True
duration_48h,2026-03-12,100,0,greedy,6841,369400,6156.666666666667,212,0,0,100,233,True
duration_48h,2026-03-12,100,0,optimized,6841,369400,6156.666666666667,212,0,0,100,233,True
duration_48h,2026-03-12,100,0,oracle,6841,369400,6156.666666666667,212,0,0,100,233,True
duration_48h,2026-03-12,100,1,no_action,6841,369400,6156.666666666667,212,0,0,100,233,True
duration_48h,2026-03-12,100,1,greedy,6841,369400,6156.666666666667,212,0,0,100,233,True
duration_48h,2026-03-12,100,1,optimized,6841,369400,6156.666666666667,212,0,0,100,233,True
